CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Kleberg,9,1434,759,675,703,619,19,17,21,10,5,21,1,1,11,6,201,162,550,513
Kleberg,10,1465,733,732,679,689,26,18,8,5,10,14,2,0,7,7,209,179,524,553
Kleberg,11,1363,639,724,587,662,20,29,11,7,8,15,0,4,11,9,165,176,471,548
Kleberg,12,1438,751,687,684,639,38,27,9,5,12,12,1,0,6,5,252,200,496,488
Kleberg,13,1276,628,648,559,598,25,20,16,11,16,11,0,1,11,8,211,215,409,433
Kleberg,14,1189,558,631,530,572,12,23,3,17,6,10,2,4,3,7,162,197,394,434
Kleberg,15,1048,486,562,446,526,19,12,5,0,7,21,0,1,6,5,177,185,307,377
Kleberg,16,789,359,430,320,393,16,22,6,4,10,8,0,0,1,9,141,169,209,262
Kleberg,17,616,255,361,224,347,13,5,4,1,4,8,1,0,9,0,113,117,138,244
Kleberg,18,473,206,267,196,257,5,1,1,4,4,4,0,0,0,1,83,83,123,186
Knox,5,164,82,82,65,71,4,7,5,2,0,0,0,0,8,2,42,63,36,23
Knox,6,239,132,107,93,100,27,1,1,0,0,0,0,0,9,8,92,54,35,53
Knox,7,190,97,93,91,82,5,8,0,0,0,0,0,0,1,3,55,46,40,49
Knox,8,234,110,124,99,116,1,4,0,1,1,0,0,0,8,4,53,77,54,48
Knox,9,198,114,84,103,80,8,3,1,0,1,1,0,0,1,0,66,59,48,26
Knox,10,173,68,105,62,99,2,7,2,0,0,1,0,0,0,0,51,56,16,50
Knox,11,206,115,91,100,76,10,11,3,5,1,0,0,0,0,0,79,72,35,20
Knox,12,214,126,88,110,81,12,4,2,0,1,4,0,0,0,0,90,64,33,24
Knox,13,296,150,146,146,132,2,12,1,2,1,0,0,0,0,0,110,118,41,28
Knox,14,234,117,117,106,107,5,6,4,1,0,0,0,1,3,1,80,94,38,24
Knox,15,161,81,80,70,70,2,8,6,0,0,1,0,0,3,1,61,65,20,14
Knox,16,149,57,92,54,85,1,8,0,0,0,0,0,0,0,1,46,77,25,15
Knox,17,117,34,83,28,81,5,2,1,0,0,0,0,0,0,0,30,69,4,15
Knox,18,93,18,75,16,70,0,4,0,0,0,0,0,0,2,1,17,64,1,12
Lamar,5,3006,1478,1528,1139,1175,240,251,24,33,16,9,2,4,55,58,1268,1306,207,227
Lamar,6,3263,1588,1675,1215,1279,282,274,37,50,8,22,0,0,42,54,1420,1507,163,172
Lamar,7,2976,1429,1547,1150,1224,202,233,36,21,8,25,1,4,26,46,1265,1419,158,128
Lamar,8,2778,1329,1449,1101,1148,150,210,21,44,14,4,2,1,36,47,1200,1318,124,131
Lamar,9,2720,1318,1402,1067,1111,179,224,26,33,19,19,0,0,24,18,1162,1269,152,133
Lamar,10,2764,1331,1433,1101,1150,153,221,34,27,12,17,0,0,30,19,1199,1327,129,109
Lamar,11,3197,1525,1672,1239,1332,225,257,29,43,15,11,1,4,13,28,1406,1584,120,90
Lamar,12,3389,1650,1739,1402,1444,188,244,14,18,16,17,0,0,27,19,1591,1682,55,57
Lamar,13,3225,1511,1714,1278,1415,174,228,27,36,5,14,0,0,24,24,1442,1676,65,38
Lamar,14,2773,1354,1419,1159,1164,148,204,14,20,10,12,1,1,18,22,1296,1384,55,35
Lamar,15,2771,1243,1528,1115,1327,77,132,15,46,9,10,0,1,21,18,1212,1496,24,32
Lamar,16,1906,875,1031,784,902,55,96,14,8,2,7,0,0,17,21,854,1009,16,23
Lamar,17,1181,448,733,424,647,18,56,4,6,0,8,0,0,3,15,447,730,2,3
Lamar,18,1243,420,823,368,731,34,74,10,6,4,2,0,0,4,10,396,806,24,17
Lamb,5,734,445,289,397,257,23,13,9,4,0,4,0,0,13,14,165,95,274,194
Lamb,6,708,368,340,334,301,14,22,2,16,4,2,0,0,8,5,151,148,212,193
Lamb,7,774,399,375,359,341,9,13,8,6,7,9,3,4,7,8,124,127,268,248
Lamb,8,744,357,387,314,341,15,26,5,24,12,1,0,0,5,1,136,138,211,249
Lamb,9,756,384,372,350,339,19,18,11,7,0,0,0,0,2,10,145,164,238,208
Lamb,10,622,315,307,295,296,4,4,12,5,0,0,0,1,4,1,120,154,191,156
Lamb,11,733,356,377,339,351,9,19,2,5,1,1,0,0,4,2,131,147,220,230
Lamb,12,793,387,406,350,344,22,31,4,18,1,10,0,1,8,4,209,222,176,184
Lamb,13,783,386,397,335,365,42,17,5,5,2,1,0,0,2,9,249,225,133,175
Lamb,14,711,376,335,360,315,6,14,9,4,1,0,0,0,1,1,240,214,135,121
Lamb,15,480,211,269,185,248,19,13,2,4,1,4,0,1,3,0,145,158,64,111
Lamb,16,459,219,240,205,225,7,7,3,1,0,0,0,0,3,8,132,165,88,75
Lamb,17,291,135,156,126,152,4,2,1,1,0,0,0,0,4,1,98,112,36,44
Lamb,18,356,130,226,122,214,3,7,2,4,0,1,0,0,2,1,103,185,26,41
Lampasas,5,1140,561,579,499,496,20,30,6,6,7,6,1,9,21,39,355,420,204,159
Lampasas,6,1102,585,517,492,454,47,15,6,12,6,16,9,0,19,26,433,387,138,130
Lampasas,7,1147,585,562,490,499,39,20,4,11,18,3,3,6,22,32,408,426,153,136
Lampasas,8,1304,645,659,595,611,26,24,2,4,2,9,0,9,14,8,508,521,132,138
Lampasas,9,1323,640,683,554,584,28,42,11,10,7,20,23,8,15,21,479,525,158,158
Lampasas,10,1402,691,711,605,647,51,28,7,12,12,16,4,0,9,11,553,586,132,125
Lampasas,11,1392,678,714,602,661,47,25,4,4,6,9,4,4,12,14,572,599,102,115
Lampasas,12,1727,917,810,802,746,68,30,8,8,18,7,2,2,16,20,755,710,154,100
Lampasas,13,1662,830,832,769,733,32,41,9,16,5,25,0,1,14,17,696,770,133,64
Lampasas,14,1412,645,767,589,717,29,4,4,13,7,25,9,2,5,8,590,689,50,78
Lampasas,15,1191,549,642,511,596,21,14,6,9,2,10,0,4,8,10,497,585,50,58
Lampasas,16,859,387,472,361,435,14,12,2,8,8,13,0,0,1,5,345,447,35,27
Lampasas,17,610,265,345,235,320,8,8,2,0,2,12,12,0,2,9,237,309,19,36
Lampasas,18,460,209,251,191,241,2,1,5,1,1,4,0,0,10,4,188,220,20,34
La,5,1064,833,231,814,227,8,3,8,0,1,1,0,0,2,0,47,26,786,208
La,6,881,645,236,601,217,25,14,6,1,1,8,0,0,8,0,22,24,605,212
La,7,490,286,204,270,198,5,1,8,4,0,0,0,0,3,1,47,33,241,171
La,8,453,265,188,258,186,3,0,1,2,0,0,0,0,2,1,17,18,247,171
La,9,532,323,209,316,202,0,9,4,1,0,0,0,0,0,0,28,14,290,197
La,10,377,207,170,201,165,1,2,0,1,1,2,0,0,4,0,28,19,182,151
La,11,396,194,202,182,198,8,0,3,0,0,1,0,0,0,4,30,22,163,180
La,12,347,193,154,188,147,5,1,0,2,1,1,0,0,1,1,34,22,160,133
La,13,339,149,190,127,165,18,21,0,0,1,2,0,0,1,4,34,56,107,140
La,14,261,116,145,101,133,3,6,8,1,4,1,0,1,0,3,19,26,96,120
La,15,281,140,141,136,138,1,1,1,1,1,1,0,0,1,0,40,49,101,92
La,16,223,95,128,90,126,2,0,1,1,1,1,0,0,1,0,35,26,61,102
La,17,138,69,69,65,68,3,0,0,0,0,0,0,1,1,0,14,12,55,57
La,18,128,55,73,54,71,0,1,1,1,0,0,0,0,0,0,21,27,34,49
Lavaca,5,1091,588,503,514,438,59,45,5,5,2,1,1,0,6,15,426,367,160,136
Lavaca,6,977,532,445,474,402,45,29,4,5,0,1,4,2,6,5,390,324,139,121
Lavaca,7,1089,522,567,459,508,26,38,9,5,2,4,0,0,24,14,389,432,120,135
Lavaca,8,1086,521,565,482,506,17,40,4,4,9,5,1,1,7,10,370,418,149,147
Lavaca,9,1095,568,527,513,481,39,34,8,5,3,3,0,1,4,4,449,398,116,130
Lavaca,10,1067,514,553,459,510,39,31,4,2,2,8,1,0,9,2,380,447,135,106
Lavaca,11,1098,550,548,514,506,24,33,3,4,5,3,0,1,3,2,465,468,84,80
Lavaca,12,1387,699,688,658,648,29,32,5,0,2,2,0,0,5,6,613,612,84,76
Lavaca,13,1424,744,680,701,616,30,40,2,10,3,4,1,2,2,13,657,615,84,65
Lavaca,14,1431,627,804,587,749,33,47,1,1,4,4,0,0,1,4,581,725,42,80
Lavaca,15,1270,613,657,550,601,48,45,9,7,0,2,1,1,5,1,543,623,67,34
Lavaca,16,821,368,453,338,420,24,27,1,0,0,2,0,1,5,3,340,416,29,37
Lavaca,17,626,292,334,278,298,12,20,2,5,0,9,0,0,0,2,272,319,19,16
Lavaca,18,751,268,483,242,448,8,24,1,1,1,25,0,0,0,1,222,466,30,17
Lee,5,894,478,416,376,366,72,32,8,3,9,2,2,0,9,15,314,254,158,162
Lee,6,975,504,471,415,402,61,47,8,7,0,8,6,1,12,8,337,307,163,164
Lee,7,1144,544,600,452,535,64,53,2,2,4,2,1,0,16,13,358,400,170,201
Lee,8,1017,517,500,456,433,42,45,8,9,7,8,0,1,3,5,374,368,142,132
Lee,9,1059,558,501,503,450,34,37,6,9,2,3,3,0,4,8,403,391,148,110
Lee,10,1000,503,497,443,442,49,44,0,1,5,8,3,0,0,5,400,365,99,134
Lee,11,1101,534,567,449,488,72,52,3,9,3,4,0,8,2,11,404,435,125,132
Lee,12,1357,655,702,548,596,79,80,12,20,3,2,1,1,10,5,543,572,110,133
Lee,13,1415,715,700,597,602,87,88,18,3,4,4,1,0,6,5,594,617,118,83
Lee,14,1057,542,515,475,428,56,67,2,14,4,3,0,0,3,5,494,471,45,45
Lee,15,904,461,443,406,414,45,23,4,0,2,0,1,0,1,8,421,416,38,27
Lee,16,603,307,296,275,255,24,31,2,5,1,1,0,1,5,3,277,276,30,20
Lee,17,428,155,273,131,219,15,51,5,5,0,0,0,0,2,0,141,242,12,32
Lee,18,327,129,198,107,175,20,22,1,1,0,0,0,0,0,1,120,198,8,2
Leon,5,825,411,414,368,369,25,31,8,6,1,1,1,0,6,9,331,334,77,80
Leon,6,926,471,455,408,403,39,41,3,0,3,8,0,0,14,7,367,401,97,58
Leon,7,822,424,398,380,372,29,23,3,0,1,2,0,0,8,4,324,312,97,88
Leon,8,945,479,466,427,423,37,26,8,12,2,4,0,0,2,4,350,371,124,95
Leon,9,854,418,436,381,385,21,31,2,2,1,6,0,0,9,16,344,383,66,54
Leon,10,1016,497,519,426,462,57,41,6,10,3,4,0,0,3,4,417,452,78,67
Leon,11,783,395,388,336,360,38,20,5,2,6,5,0,1,8,2,350,354,42,36
Leon,12,1328,660,668,572,594,62,53,6,15,5,5,0,0,13,3,569,590,87,80
Leon,13,1399,678,721,619,649,40,51,4,1,6,18,0,1,2,8,601,664,68,58
Leon,14,1363,695,668,609,592,72,58,6,8,2,3,1,0,5,7,650,639,45,29
Leon,15,1191,537,654,502,581,22,51,4,9,0,4,0,0,4,14,500,631,29,23
Leon,16,895,444,451,393,420,31,27,4,1,4,0,0,0,12,3,423,440,17,12
Leon,17,573,259,314,239,285,17,24,1,2,1,1,0,0,1,2,252,307,7,7
Leon,18,436,177,259,165,214,12,37,1,2,0,0,0,0,0,5,165,243,14,18
Liberty,5,5806,2963,2843,2501,2373,330,319,33,83,16,36,5,4,64,42,1807,1799,1149,1050
Liberty,6,6640,3231,3409,2738,2821,382,439,39,57,18,35,1,8,47,55,2201,2325,1027,1095
Liberty,7,6304,3056,3248,2617,2759,295,384,69,44,32,15,6,4,34,45,2033,2201,1016,1051
Liberty,8,5925,2868,3057,2477,2677,275,286,27,46,20,15,25,5,37,35,1859,2063,987,1002
Liberty,9,5614,2676,2938,2326,2505,269,349,22,33,16,22,3,4,38,27,1810,2079,866,859
Liberty,10,5635,2744,2891,2399,2427,257,371,43,34,16,24,7,4,21,32,1948,2141,807,757
Liberty,11,5401,2735,2666,2410,2326,222,259,39,37,29,14,2,1,28,34,2018,2051,710,624
Liberty,12,5481,2731,2750,2456,2395,225,278,23,37,9,15,4,3,13,23,2110,2258,626,503
Liberty,13,4983,2500,2483,2172,2177,258,235,34,18,9,15,1,2,25,37,2122,2162,377,322
Liberty,14,4203,2135,2068,1867,1759,209,246,20,29,12,9,0,0,25,27,1815,1861,324,209
Liberty,15,3198,1514,1684,1343,1502,126,140,18,22,8,9,0,0,15,15,1344,1525,167,162
Liberty,16,2167,988,1179,865,1046,84,97,8,12,4,9,0,0,26,16,933,1121,54,58
Liberty,17,1169,518,651,470,579,31,56,10,8,1,3,0,2,4,5,458,622,54,30
Liberty,18,1047,376,671,318,592,52,69,4,3,0,1,0,0,2,6,334,639,42,32
Limestone,5,1332,779,553,563,402,182,101,8,8,10,32,1,1,12,12,569,349,207,207
Limestone,6,1606,941,665,689,515,207,121,13,10,14,1,2,0,12,22,679,489,256,176
Limestone,7,1491,775,716,610,520,136,189,7,5,7,2,0,0,7,8,527,543,238,172
Limestone,8,1411,782,629,585,481,164,116,11,18,6,16,0,1,10,3,596,462,183,167
Limestone,9,1469,818,651,636,485,153,132,13,13,5,15,0,1,8,8,581,479,233,173
Limestone,10,1218,602,616,469,492,108,117,5,6,8,2,4,0,5,2,439,513,161,103
Limestone,11,1269,615,654,459,518,115,120,35,4,4,6,0,0,2,6,461,521,153,133
Limestone,12,1581,839,742,679,603,130,116,16,3,3,6,1,4,8,12,683,622,154,121
Limestone,13,1684,797,887,648,695,133,176,11,5,2,8,0,0,3,3,692,811,103,77
Limestone,14,1519,721,798,592,658,95,119,5,8,8,0,1,0,17,16,645,738,73,60
Limestone,15,1273,606,667,523,578,71,85,3,2,1,2,0,0,6,2,552,626,48,41
Limestone,16,940,435,505,399,429,24,60,8,3,1,1,0,0,3,12,404,476,31,29
Limestone,17,585,295,290,252,254,34,29,2,1,0,0,1,0,6,6,290,282,6,8
Limestone,18,496,192,304,174,250,16,37,2,4,0,9,0,0,0,4,177,289,16,15
Lipscomb,5,149,64,85,52,70,1,4,0,3,4,2,0,1,3,9,34,43,25,43
Lipscomb,6,145,88,57,82,51,4,0,0,3,1,1,0,0,0,3,47,38,39,19
Lipscomb,7,212,147,65,120,55,14,1,9,4,0,2,1,1,1,4,84,42,61,23
Lipscomb,8,211,128,83,115,81,9,1,0,0,0,0,0,0,4,1,53,56,74,28
Lipscomb,9,213,111,102,96,94,8,1,4,3,0,0,0,1,4,2,64,49,46,55
Lipscomb,10,128,74,54,65,50,4,0,3,4,0,0,0,0,0,2,36,29,35,26
Lipscomb,11,168,77,91,67,86,1,0,1,2,1,1,0,0,5,4,46,71,30,20
Lipscomb,12,224,117,107,112,100,2,1,2,5,0,0,0,0,0,2,86,87,31,20
Lipscomb,13,231,118,113,105,100,0,1,2,13,0,0,1,0,8,1,93,95,21,18
Lipscomb,14,203,89,114,86,107,2,0,1,3,0,0,0,0,0,4,82,105,8,9
Lipscomb,15,140,89,51,89,50,0,0,0,0,0,1,0,0,0,0,81,47,6,4
Lipscomb,16,113,44,69,40,68,0,0,2,1,0,0,0,0,2,0,38,62,6,7
Lipscomb,17,80,36,44,34,41,0,0,0,0,0,0,0,0,1,4,35,42,1,2
Lipscomb,18,99,34,65,32,64,0,0,0,0,0,1,0,0,2,0,29,58,5,7
Live,5,626,381,245,312,230,46,7,13,4,6,3,1,0,3,1,198,93,184,153
Live,6,820,514,306,372,292,107,3,16,5,6,2,4,4,7,2,298,163,212,143
Live,7,959,662,297,496,279,137,7,9,5,6,4,0,0,13,3,351,157,307,140
Live,8,765,453,312,345,304,83,4,7,2,12,0,2,0,2,4,249,163,202,149
Live,9,765,475,290,387,282,68,1,9,5,4,4,0,0,5,0,263,166,210,124
Live,10,644,356,288,314,276,33,4,4,0,2,3,1,0,2,5,211,175,144,113
Live,11,677,390,287,361,281,17,0,1,5,4,4,0,0,4,0,217,170,170,118
Live,12,874,411,463,384,450,15,2,9,4,5,2,0,0,0,3,274,334,134,130
Live,13,917,467,450,452,439,6,2,5,1,3,3,0,0,3,3,322,317,147,133
Live,14,729,352,377,335,365,0,2,5,9,4,1,0,3,4,1,244,243,105,135
Live,15,623,288,335,274,326,4,1,2,2,0,0,0,0,7,7,221,231,63,104
Live,16,530,304,226,298,214,0,1,4,7,1,1,0,0,2,2,238,184,67,42
Live,17,357,175,182,173,178,0,0,0,4,0,0,0,0,2,0,125,121,48,61
Live,18,334,142,192,126,189,1,1,10,1,0,0,0,0,5,1,98,129,45,63
Llano,5,752,387,365,359,337,3,5,9,9,0,6,1,0,13,10,303,298,82,67
Llano,6,929,461,468,440,433,7,14,3,8,1,8,0,0,9,6,352,351,106,121
Llano,7,781,352,429,330,406,4,12,7,5,0,1,1,0,6,9,264,362,83,68
Llano,8,926,507,419,471,392,19,6,4,8,5,4,1,0,7,9,444,354,65,67
Llano,9,835,409,426,371,402,9,6,16,6,3,9,1,0,9,3,356,352,41,74
Llano,10,1012,491,521,467,495,4,6,4,6,12,7,0,1,4,6,420,451,70,70
Llano,11,1150,553,597,509,566,17,6,4,6,8,8,1,0,13,12,493,539,56,58
Llano,12,1655,794,861,773,826,9,12,6,3,1,5,0,2,4,14,720,772,72,89
Llano,13,2002,856,1146,820,1116,22,13,7,12,1,3,0,0,3,5,790,1054,66,95
Llano,14,2394,1138,1256,1113,1234,2,3,7,7,9,5,0,0,7,7,1092,1204,42,53
Llano,15,2187,1002,1185,983,1147,1,3,9,10,1,7,0,0,2,24,974,1162,21,24
Llano,16,1660,844,816,826,806,1,1,7,3,8,2,0,1,3,2,822,813,24,5
Llano,17,1116,529,587,515,578,5,0,1,8,0,4,0,0,4,1,508,564,17,23
Llano,18,1094,503,591,495,577,4,5,0,3,0,1,0,0,4,5,489,575,14,20
Loving,5,11,2,9,1,9,1,0,0,0,0,0,0,0,0,0,1,6,1,1
Loving,6,22,19,3,18,2,0,0,0,0,1,1,0,0,0,0,29,3,0,0
Loving,7,18,3,15,3,14,0,1,0,0,0,0,0,0,0,0,2,14,1,2
Loving,8,10,8,2,8,2,0,0,0,0,0,0,0,0,0,0,4,2,2,0
Loving,9,10,9,1,9,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0
Loving,10,19,10,9,16,1,0,2,0,0,0,0,0,0,0,0,4,2,2,1
Loving,11,18,10,8,9,8,0,0,0,1,0,0,0,0,0,0,8,8,2,1
Loving,12,11,6,5,6,5,0,0,0,0,0,0,0,0,0,0,5,4,1,1
Loving,13,7,6,1,6,1,0,0,0,0,0,0,0,0,0,0,2,1,8,0
Loving,14,22,16,6,16,6,0,0,0,0,0,0,0,0,0,0,16,6,0,0
Loving,15,13,12,1,12,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0
Loving,16,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Loving,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lubbock,5,37671,19476,18195,16615,15844,1444,1254,224,192,714,522,18,24,459,361,13273,12128,6203,6067
Lubbock,6,24743,12665,12078,10623,10122,1229,1135,197,169,342,337,24,24,243,298,7619,7176,5029,4904
Lubbock,7,21081,10650,10431,9027,8909,949,849,158,163,300,321,15,6,198,186,6237,6195,4410,4237
Lubbock,8,20657,10361,10296,8969,8955,784,783,106,155,313,239,17,16,169,151,6315,6192,4037,4106
Lubbock,9,17615,8732,8883,7567,7650,628,646,147,121,275,313,8,15,105,140,5323,5414,3405,3471
Lubbock,10,15727,7661,8066,6690,6918,544,603,97,104,222,329,13,17,90,100,4881,5108,2777,2958
Lubbock,11,14727,7208,7519,6358,6594,464,603,70,90,227,160,9,6,79,67,4815,4795,2385,2728
Lubbock,12,16458,7756,8702,6830,7670,583,695,103,88,149,153,12,6,78,91,5305,6071,2453,2633
Lubbock,13,15729,7556,8173,6726,7281,519,610,105,91,140,117,10,5,51,74,5501,5969,2047,2206
Lubbock,14,13723,6307,7416,5656,6652,391,454,62,79,102,156,25,24,65,57,4754,5682,1536,1736
Lubbock,15,10207,4677,5530,4243,5077,275,290,49,25,71,91,1,7,38,40,3586,4230,1089,1302
Lubbock,16,7198,3122,4076,2879,3744,145,203,30,30,39,65,8,2,20,33,2514,3334,607,743
Lubbock,17,4924,2020,2904,1847,2695,104,146,22,22,28,33,1,5,15,6,1660,2353,359,551
Lubbock,18,4848,1737,3111,1604,2902,69,137,27,18,21,39,1,2,12,16,1411,2589,331,523
Lynn,5,291,148,143,127,130,7,2,8,0,0,4,0,0,4,9,55,58,89,86
Lynn,6,304,177,127,144,118,13,4,2,9,9,0,0,0,3,2,85,61,80,67
Lynn,7,487,251,236,228,223,4,5,4,1,2,0,0,0,12,8,113,156,131,88
Lynn,8,412,232,180,217,177,12,2,3,0,0,0,0,0,0,1,116,103,116,77
Lynn,9,363,193,170,180,162,9,2,2,4,1,1,0,0,1,1,105,84,85,87
Lynn,10,314,151,163,143,154,4,6,2,3,0,1,0,0,1,0,81,100,66,65
Lynn,11,338,170,168,148,156,6,6,12,1,0,2,0,0,4,3,77,96,90,73
Lynn,12,386,191,195,176,189,4,1,6,3,1,0,0,0,1,5,120,113,69,82
Lynn,13,423,230,193,218,180,2,8,4,5,1,0,0,0,4,1,137,112,89,82
Lynn,14,255,123,132,119,122,4,5,0,5,0,0,0,0,0,0,65,89,57,43
Lynn,15,256,135,121,122,110,0,5,7,4,0,0,0,0,4,4,75,80,56,41
Lynn,16,188,75,113,68,111,3,1,4,1,0,0,0,0,0,0,47,81,26,32
Lynn,17,169,91,78,87,70,1,4,1,1,0,1,0,0,2,2,69,58,22,21
Lynn,18,115,39,76,38,69,0,3,1,3,0,0,0,0,0,1,27,46,11,30
McCulloch,5,483,275,208,236,192,22,6,1,3,4,1,0,0,12,6,152,121,120,87
McCulloch,6,434,227,207,192,197,20,6,3,1,3,1,1,0,7,3,122,112,102,95
McCulloch,7,457,218,239,199,225,10,1,2,2,2,4,0,0,2,10,107,146,107,93
McCulloch,8,495,266,229,248,208,8,9,3,4,2,4,0,0,5,4,175,140,92,89
McCulloch,9,389,188,201,176,189,4,8,2,1,5,2,0,0,1,1,120,148,68,53
McCulloch,10,420,233,187,222,173,3,8,4,3,4,1,0,0,1,1,135,127,105,59
McCulloch,11,478,220,258,213,251,4,6,2,1,0,0,0,0,1,0,162,174,58,84
McCulloch,12,521,258,263,227,249,14,2,11,6,5,5,0,0,1,1,192,195,66,68
McCulloch,13,618,265,353,249,331,4,12,5,6,3,1,0,0,4,3,195,273,70,80
McCulloch,14,527,274,253,260,245,9,5,2,0,0,1,0,1,2,2,204,202,70,51
McCulloch,15,491,221,270,211,260,5,4,2,1,0,0,0,0,4,4,194,217,31,53
McCulloch,16,345,177,168,170,160,4,3,1,2,0,0,0,0,2,3,138,137,39,32
McCulloch,17,199,102,97,101,94,1,0,1,1,0,1,0,0,0,0,89,79,16,18
McCulloch,18,239,84,155,77,144,4,1,0,1,0,0,0,0,3,9,69,131,15,24
McLennan,5,26150,13321,12829,10613,10036,1917,1877,121,179,334,401,19,21,314,318,9722,9488,3594,3341
McLennan,6,18498,9287,9211,7207,7008,1559,1682,145,146,194,151,11,10,167,218,6409,6372,2870,2842
McLennan,7,15916,7682,8234,6212,6510,1037,1282,105,90,166,173,15,13,146,167,5391,5823,2289,2411
McLennan,8,16375,8120,8255,6693,6584,1000,1290,134,99,160,159,22,15,108,111,5425,5842,2686,2414
McLennan,9,14035,6768,7267,5614,5690,903,1219,60,92,100,148,8,5,80,116,4760,5234,2000,2034
McLennan,10,13707,6682,7025,5554,5589,816,1114,97,79,144,135,5,24,61,89,4707,5160,1976,1867
McLennan,11,13370,6310,7060,5137,5718,865,1022,90,103,122,146,18,2,74,73,4755,5412,1539,1650
McLennan,12,14579,7018,7561,5848,6137,924,1159,107,79,85,105,4,9,49,73,5427,6113,1589,1449
McLennan,13,14348,6923,7425,5773,6075,936,1131,59,61,66,96,24,8,61,58,5682,6242,1231,1187
McLennan,14,12205,5743,6462,4909,5286,669,970,58,53,40,87,4,6,60,63,4837,5622,907,840
McLennan,15,10134,4662,5472,3946,4614,546,667,38,37,77,94,4,6,49,56,4123,4864,530,609
McLennan,16,6836,3018,3818,2648,3282,279,446,18,29,53,42,0,9,16,14,2671,3394,342,424
McLennan,17,4679,1985,2694,1772,2315,176,304,22,21,7,32,1,0,5,24,1784,2427,198,267
McLennan,18,5104,1729,3375,1536,2954,172,371,12,17,7,13,1,2,2,17,1517,3045,215,331
McMullen,5,31,19,12,16,11,1,1,0,0,0,0,0,0,2,0,9,4,10,8
McMullen,6,27,14,13,11,12,1,1,1,0,0,0,0,0,1,0,8,10,6,3
McMullen,7,43,25,18,25,18,0,0,0,0,0,0,0,0,0,0,12,8,13,10
McMullen,8,41,17,24,17,19,0,1,0,0,0,2,0,0,0,2,5,12,10,12
McMullen,9,34,18,16,16,16,2,0,0,0,0,0,0,0,0,0,9,18,12,2
McMullen,10,49,26,23,25,22,1,1,0,0,0,0,0,0,0,0,20,9,8,14
McMullen,11,57,30,27,25,24,1,1,1,0,0,2,0,0,3,0,14,17,16,10
McMullen,12,57,34,23,33,22,0,1,0,0,0,0,0,0,1,0,21,10,14,14
McMullen,13,51,27,24,24,22,2,1,0,0,0,0,0,0,1,1,14,17,14,7
McMullen,14,46,26,20,26,20,0,0,0,0,0,0,0,0,0,0,14,13,12,7
McMullen,15,34,21,13,21,13,0,0,0,0,0,0,0,0,0,0,13,7,8,6
McMullen,16,56,32,24,32,24,0,0,0,0,0,0,0,0,0,0,25,18,8,6
McMullen,17,41,15,26,14,26,1,0,0,0,0,0,0,0,0,0,13,22,2,4
McMullen,18,27,13,14,11,13,0,1,0,0,0,0,0,0,2,0,11,13,2,1
Madison,5,1289,930,359,587,274,311,76,5,6,5,1,1,0,18,5,616,245,311,114
Madison,6,1404,993,411,600,325,355,65,11,9,8,4,0,1,19,7,668,278,321,136
Madison,7,1088,776,312,513,257,246,44,7,5,6,0,0,4,3,3,524,241,253,71
Madison,8,994,660,334,429,263,214,62,1,2,2,1,0,0,11,9,461,244,194,90
Madison,9,872,551,321,407,242,115,58,10,6,7,12,0,1,11,3,394,244,155,77
Madison,10,774,415,359,326,303,69,42,7,0,6,7,1,1,7,5,317,280,99,79
Madison,11,712,409,303,327,256,64,42,5,2,8,0,0,0,5,3,297,240,109,64
Madison,12,737,364,373,281,310,64,53,11,6,0,0,0,0,8,4,300,313,61,62
Madison,13,695,345,350,288,293,45,47,2,5,5,4,0,0,4,2,286,329,56,23
Madison,14,698,345,353,281,279,45,68,9,3,8,2,0,0,0,3,310,313,32,41
Madison,15,609,309,300,268,237,31,44,6,9,3,2,0,0,2,7,283,283,27,17
Madison,16,418,190,228,168,208,17,21,1,0,0,0,0,0,2,1,174,218,14,10
Madison,17,322,149,173,127,128,16,38,0,1,0,0,0,0,4,8,135,158,9,15
Madison,18,277,108,169,100,138,8,29,0,0,0,0,0,0,0,2,102,161,6,8
Marion,5,396,233,163,144,107,67,48,9,2,5,1,0,0,8,5,214,159,18,5
Marion,6,493,257,236,191,175,47,53,2,2,5,9,0,0,8,1,229,232,21,5
Marion,7,496,239,257,162,186,58,61,2,5,4,1,1,0,12,4,222,239,14,20
Marion,8,520,245,275,187,204,49,67,3,3,0,3,0,0,3,1,233,242,10,37
Marion,9,457,222,235,177,174,34,49,1,3,3,2,0,0,7,7,199,225,23,10
Marion,10,508,253,255,200,188,40,54,2,1,3,7,0,0,8,5,232,231,19,27
Marion,11,620,280,340,221,252,47,77,5,3,5,7,0,0,1,2,270,333,10,7
